,Outer right eye corner_x,Outer right eye corner_y,Upper lip inner middle_y,Upper lip inner middle_x,Outer left eyebrow_x,Outer left eyebrow_y,Outer left eye corner_x,Outer left eye corner_y,Right nose peak_x,Right nose peak_y,Inner left eyebrow_y,Inner left eyebrow_x,Outer right eyebrow_x,Outer right eyebrow_y,Lower lip inner middle_x,Lower lip inner middle_y,Nose tip_y,Nose tip_x,Inner right eyebrow_y,Inner right eyebrow_x,Nose saddle left_x,Nose saddle left_y,Upper lip outer middle_x,Upper lip outer middle_y,Middle right eyebrow_y,Middle right eyebrow_x,Nose saddle right_x,Nose saddle right_y,Inner left eye corner_y,Inner left eye corner_x,Left mouth corner_y,Left mouth corner_x,Inner right eye corner_y,Inner right eye corner_x,Left temple_x,Left temple_y,Right mouth corner_y,Right mouth corner_x,Left nose peak_x,Left nose peak_y,Emotion,Chin middle_y,Chin middle_x,Middle left eyebrow_y,Middle left eyebrow_x,Lower lip outer middle_y,Lower lip outer middle_x,Right temple_x,Right temple_y
621,825.421,486.773,1112.69,416.155,37.9828,535.362,158.054,632.229,601.953,761.586,400.939,204.522,960.96,396.543,416.155,1144.55,886.68,526.399,369.284,357.04,532.529,637.816,1215.72,1017.25,311.91,556.378,524.716,550.939,603.097,457.203,1044.5,302.285,582.514,601.219,19.2755,646.365,924.781,697.565,439.356,923.435,17,1390.56,836.543,406.14,192.946,1222.42,412.615,1109.35,600.697
622,908.241,525.047,1106.56,348.414,91.8077,520.808,173.214,620.015,593.291,722.263,409.032,161.414,963.838,402.874,373.291,1170.53,926.471,585.378,376.658,352.421,529.036,619.863,1031.54,1024.95,321.622,740.881,518.817,570.68,699.471,456.065,1151.97,395.739,615.817,602.371,9.47403,643.877,1024.68,677.932,418.481,926.755,3,1424.18,423.234,449.428,194.888,1248.72,362.629,1091.77,591.279
623,914.845,543.32,1103.64,233.162,86.5,531.224,173.118,621.073,620.522,823.421,404.658,400.147,873.076,373.615,236.673,1124.71,907.04,584.119,390.342,591.989,532.991,644.269,405.536,1052.52,326.478,691.579,488.543,554.665,625.259,466.115,1144.6,380.102,571.457,629.831,4.35343,630.713,933.061,706.91,425.389,931.442,4,1433.52,405.277,385.068,202.234,1201.95,233.162,1099.76,597.747
624,820.73,490.622,1100.33,136.248,92.3329,541.545,160.418,607.107,622.011,772.155,404.953,383.493,858.363,434.176,136.248,1153.86,764.112,542.968,390.421,557.881,537.272,621.073,330.644,1046.14,304.788,699.989,539.586,648.601,634.776,428.524,1235.4,370.028,511.55,594.881,33.9583,678.201,975.507,636.522,425.341,894.367,5,1409.08,282.313,353.996,200.996,1225.23,136.248,1080.62,598.849
625,812.435,562.119,1082.58,104.032,93.6141,541.545,180.471,611.118,661.119,831.478,409.032,321.73,886.032,356.227,121.586,1107.15,694.356,520.356,385.205,518.306,525.383,635.182,208.586,1033.43,295.968,733.932,521.824,574.817,612.192,432.566,1100.75,399.359,497.802,581.299,6.59091,649.643,999.968,651.601,435.893,954.168,18,1439.33,225.457,345.169,183.255,1194.92,100.522,1095.94,597.162
626,834.421,486.773,1065.15,498.989,83.1101,411.304,173.508,708.033,666.615,830.745,354.385,389.27,862.349,347.522,509.219,1133.35,809.32,525.263,351.464,570.363,537.415,627.16,111.27,1039.67,306.263,727.924,588.629,620.601,622.879,437.898,1227.05,411.431,493.011,580.457,10.5816,643.031,1004.54,648.781,418.863,988.004,21,1412.59,240.953,377.414,224.773,1201.55,519.45,1090.64,594.864
627,822.133,477.45,1036.31,511.989,96.5345,482.572,185.675,633.63,589.795,764.665,393.054,353.824,875.327,353.996,529.183,1136.04,785.349,516.68,378.09,548.356,533.126,716.595,65.4137,1005.34,312.234,748.313,601.291,615.176,606.224,441.574,1140.45,289.728,533.522,619.486,2.47774,651.758,965.853,690.96,435.893,974.699,20,1385.69,529.68,357.147,185.083,1187.62,532.622,1092.95,596.517
628,837.514,495.795,941.946,437.615,107.397,488.723,156.566,630.527,586.076,840.968,405.903,361.55,867.198,349.284,440.493,953.457,775.507,535.406,381.73,570.04,533.086,654.558,492.169,1007.18,312.032,758.989,518.975,573.759,646.211,444.105,1184.58,362.643,526.55,635.291,16.2922,640.487,1026.72,689.406,333.192,969.423,1,1397.39,546.378,361.946,201.622,1016.77,454.881,1122.2,588.48
629,826.047,485.399,991.766,203.5,122.11,452.898,155.564,635.667,618.867,741.795,413.644,371.018,875.176,357.004,213.212,1004.72,785.601,566.04,398.248,574.241,535.399,677.565,511.989,998.486,300.277,736.946,497.5,631.011,691.664,435.797,1219.96,367.27,544.176,633.802,1.10297,645.045,1077.63,677.076,344.19,969.845,1,1172.16,535.457,362.076,207.817,1069.46,213.212,1084.88,600.63
630,825.219,481.896,920.054,511.817,673.203,523.044,146.015,635.389,596.306,755.867,393.054,344.888,888.644,415.939,517.543,931.507,798.083,539.428,378.09,542.414,502.991,621.582,405.96,913.169,405.795,769.442,542.968,541.421,670.847,444.105,1130.11,343.895,653.147,571.45,6.9026,648.903,1116,702.924,444.885,1006.81,1,1299.32,229.399,374.004,160.658,994.5,523.27,1086.42,603.602
631,836.385,546.586,878.709,496.845,747.001,477.121,177.781,606.224,610.637,760.486,502.917,384.191,880.817,449.428,505.565,936.838,802.255,1274.67,483.493,578.435,500.444,622.879,184.076,936.73,334.975,746.486,509.687,557.881,678.654,353.962,1119.08,344.993,523.183,598.874,2.91187,646.715,965.306,705.169,434.086,990.534,49,1177.75,534.723,367.457,197.478,992.061,511.378,1086.18,602.366
632,843.464,585.255,915.363,458.737,77.2613,485.723,156.678,662.635,591.802,770.291,438.198,370.025,936.824,403.342,458.737,995.781,805.586,1097.69,419.982,579.507,526.8,626.516,514.68,888.558,353.709,829.162,535.011,571.421,659.5,364.879,1215.44,365.102,502.939,659.349,15.1122,648.424,940.737,623.198,443.93,955.927,51,1163.54,520.097,366.888,195.968,1043.44,464.694,1110.32,601.214
633,874.694,534.91,906.428,503.183,99.6379,483.948,156.678,674.954,603.536,766.025,462.442,417.291,878.478,363.45,506.104,918.112,815.371,384.299,436.083,628.169,518.015,642.105,496.845,846.737,360.414,842.989,515.831,561.371,682.808,457.346,1184.58,384.765,530.529,638.759,4.64286,623.99,907.975,678.27,439.863,912.527,52,1204.27,479.586,357.004,215.119,985.291,523.629,1090.19,601.131
634,818.608,480.04,919.788,464.558,104.731,358.736,83.9615,707.731,597.953,827.478,448.601,421.651,862.622,330.205,482.514,973.658,829.349,298.658,435.536,640.486,503.532,691.664,449.802,882.601,333.586,743.752,525.478,544.342,688.466,438.224,1149.57,379.378,557.996,666.529,4.42022,634.966,1033.25,704.406,433.243,896.715,50,1183.91,529.471,340.817,196.018,1036.51,488.5,1084.1,573.162
635,820.723,461.888,949.788,485.435,87.0968,398.389,100.052,667.776,602.371,856.91,422.881,365.018,850.183,344.809,485.435,967.917,826.291,169.968,410.565,555.924,513.908,679.06,500.263,865.536,401.371,740.263,509.766,624.975,658.744,435.558,1215.44,445.187,530.255,636.953,22.7653,653.378,982.378,717.594,448.227,927.24,46,1213.08,497.478,316.414,190.73,1031.37,488.457,1097.77,574.648
636,811.651,466.335,949.414,488.025,101.365,418.609,199.808,686.962,640.795,827.284,493.227,349.874,926.507,376.745,491.104,1004.84,822.004,61.3129,483.385,553.27,407.962,678.654,464.558,892.853,307.651,773.701,527.665,659.96,640.473,452.229,1116.45,288.757,462.457,585.047,15.2792,613.426,1028.69,721.601,433.545,911.508,45,1224.75,482.414,320.795,173.299,1054.1,491.104,1111.72,584.261
637,877.514,520.457,925.773,473.579,90.4788,418.529,173.397,696.741,598.032,763.637,389.622,379.025,932.845,377.773,479.565,961.687,780.651,12.7518,377.478,582.435,422.81,688.466,479.392,910.507,313.493,741.701,556.737,597.04,590.349,449.158,1136.51,441.16,517.054,606.968,13.6596,644.622,1121.28,675.478,445.68,932.261,44,1251.17,509.579,337.55,178.766,1012.56,479.565,1074.36,559.337
638,879.032,501.227,1014.43,494.263,131.42,339.678,167.675,700.601,596.263,752.191,406.299,361.198,949.227,391.342,497.5,1030.62,761.651,485.349,378.457,559.183,532.115,728.5,484.946,918.622,328.788,761.888,535.011,561.968,607.887,452.269,1230.34,447.503,486.471,577.874,10.7987,641.762,974.047,745.565,1043.96,950.842,43,1222.06,506.5,355.853,196.766,1082.41,497.5,1106.33,582.958
639,900.45,514.91,963.421,533.968,95.0623,368.094,167.81,685.816,598.241,712.349,417.018,377.457,866.198,472.831,533.968,978.601,761.205,491.356,401.263,569.673,512.707,692.603,473.579,892.853,317.629,721.586,515.457,554.665,589.386,445.625,1194.51,411.702,485.162,596.723,15.1679,633.925,1005.41,738.227,913.298,918.001,24,1299.32,510.45,353.198,215.651,1027.18,552.183,1107.17,579.908
640,821.119,597.665,1029.18,545.795,81.2241,418.625,170.643,594.328,629.284,801.349,412.594,373.385,897.234,339.817,545.795,1048.95,752.018,299.486,390.435,556.982,519.272,633.63,494.263,982.054,316.414,753.406,509.32,522.651,604.696,465.654,1207.72,400.939,467.673,591.363,17.3163,609.235,1052.24,758.788,266.786,956.46,22,1224.51,564.327,366.773,865.335,1101.67,552.385,1106.05,604.676
641,844.399,476.565,1016.92,490.241,71.9536,402.351,185.468,644.269,641.622,792.45,406.96,369.363,961.104,308.953,493.507,1033.25,703.637,154.939,388.227,556.701,518.182,632.229,530.932,930.025,373.478,771.061,550.896,615.176,649.346,986.922,1292.96,404.397,528.147,481.809,17.6391,654.335,990.788,708.809,426.121,913.076,26,1332.31,565.565,319.076,941.183,1098.57,503.306,1097.92,590.266
642,902.601,450.594,945.309,471.248,85.0597,418.529,179.874,597.439,646.809,791.313,468.198,372.586,949.996,344.428,474.327,953.006,705.306,503.227,451.867,568.558,512.818,598.306,542.5,999.522,422.263,761.968,568.817,593.025,656.237,304.314,1131.59,350.333,517.694,455.658,35.8618,671.756,894.745,681.435,429.845,901.052,25,1317.41,532.701,362.047,34.6151,993.035,472.788,1092.2,601.71
643,895.45,498.442,1027.96,471.255,79.2586,402.32,166.052,608.691,585.32,913.219,507.155,374.86,979.55,419.608,484.378,1109.97,692.694,491.032,496.968,585.392,520.991,640.227,500.04,977.723,348.522,819.874,562.263,592.953,639.614,258.67,1109.46,413.166,521.759,427.313,16.8043,640.576,1014.03,695.601,424.434,812.508,23,1232.69,488.183,354.054,28.9101,1155.9,487.658,1102.35,597.023
644,916.946,538.227,899.665,509.572,76.3939,449.858,746.54,673.792,617.522,793.572,436.234,392.277,950.507,409.406,509.572,911.809,709.853,417.04,425.27,607.903,518.102,609.519,472.788,921.701,319.335,742.982,505.565,722.5,594.741,399.956,1192.32,370.195,509.867,345.054,21.3293,628.248,927.277,676.162,395.914,802.792,41,1336.33,484.378,483.065,178.314,957.349,515.644,1098.79,623.316
645,888.45,513.924,975.507,484.939,79.8316,411.256,750.869,620.214,662.428,792.378,410.716,374.306,859.608,304.73,481.845,1000.26,684.442,500.263,394.96,566.522,529.569,620.675,467.975,998.435,309.255,730.939,511.853,585.342,596.914,421.155,1233.54,380.763,684.741,682.505,6.97495,650.956,921.205,680.924,438.256,847.744,42,1188.08,512.608,464.858,185.214,1065.22,488.032,1127.43,597.652
646,818.716,433.248,965.306,497.198,99.439,405.932,70.8077,685.426,645.176,816.097,405.025,359.831,920.349,349.284,503.5,1031.48,698.32,455.579,381.083,554.363,1162.12,653.42,500.464,878.414,324.061,713.838,570.054,598.392,479.054,403.808,1180,366.089,676.975,683.038,17.2662,578.773,919.701,673.55,392.611,792.598,36,1266.3,497.313,460.879,10.1552,1097.65,506.651,1132.47,604.676
647,857.04,488.565,1026.69,496.838,80.8342,425.866,54.1605,643.704,666.529,795.234,412.982,372.975,860.824,328.615,493.673,1042.52,689.932,473.349,398.162,556.745,986.779,627.948,478.752,919.824,334.284,792.594,561.752,594.701,508.68,388.561,1189.58,279.192,647.086,502.569,8.84508,569.578,1049.25,1191.89,442.243,761.015,37,1280.41,519.255,383.42,108.678,1102.67,509.5,1122.41,611.634
648,792.32,477.536,1000.2,491.133,101.731,414.885,151.394,607.824,623.888,739.291,425.737,381.054,879.399,349.838,491.133,1018.93,727.716,472.629,412.673,603.155,346.012,639.558,497.198,921.191,320.795,803.061,597.335,574.471,534.916,430.235,1213.98,319.362,650.317,498.757,6.86364,634.643,1020.86,569.57,404.452,860.826,38,1292.59,522.162,423.598,260.715,1062.64,494.255,1094.32,568.637
649,828.277,467.119,1010.38,477.104,82.5451,418.625,156.121,592.569,593.809,704.888,431.586,397.881,837.924,297.428,483.637,1069.18,731.241,452.629,406.263,616.299,275.031,610.983,493.673,969.716,352.32,799.644,545.5,546.586,519.24,389.015,1210.35,390.885,622.458,719.309,5.07143,682.214,1002.2,548.709,399.686,832.259,39,1265.59,509.867,471.471,152.42,1127.97,480.371,1108.35,577.153
650,817.378,435.385,1047.07,493.709,74.2056,433.123,156.296,458.428,610.133,808.277,430.363,399.673,794.845,362.047,497.104,1138.75,823.421,487.788,407.601,614.291,491.532,620.906,488.011,956.486,445.09,727.493,506.183,515.032,457.099,421.521,1209.84,384.431,640.473,663.55,26.6837,605.539,1007.28,516.752,390.654,799.832,40,1327.21,499.968,409.561,199.808,1203.27,497.104,1139.34,533.89
651,737.349,489.817,1042.91,516.536,80.2692,414.885,149.595,505.004,580.853,739.637,552.586,332.183,754.061,341.219,542.119,1251.23,744.831,494.5,535.248,547.176,490.672,614.293,483.637,977.723,308.737,744.946,534.162,586.694,524.699,423.55,1186.14,389.516,630.527,705.479,17.2273,584.5,1005.92,405.471,401.58,821.373,28,1383.24,507.291,399.845,203.739,1320.67,549.428,1124.15,566.817
652,728.392,488.817,996.817,494.047,83.4204,413.094,181.577,522.885,596.723,722.73,429.946,356.457,705.212,336.493,494.047,1009.42,785.349,532.615,401.975,546.04,496.625,516.869,490.313,1019.9,318.191,813.306,509.371,543.061,524.779,381.383,1180.46,394.521,592.832,704.683,6.19573,660.09,997.162,205.96,402.224,821.11,27,1499.74,553.083,444.908,184.02,1056.69,494.047,1120.21,619.838
653,670.076,483.428,928.766,491.514,98.2533,414.932,151.625,533.627,600.169,723.04,435.198,403.781,599.442,334.975,488.522,943.73,768.687,529.435,413.644,619.32,458.412,556.473,512.881,999.054,338.011,799.191,506.507,530.27,516.94,379.911,1115.55,381.519,604.696,691.346,7.40909,657.919,1280.6,719.174,400.028,890.468,47,1267.81,516.104,294.94,168.765,1015.56,494.507,1113.36,664.214
654,567.644,465.349,907.975,476.716,81.4629,422.126,186.678,443.285,475.421,812.435,431.061,385.277,311.14,332.054,485.608,919.831,724.637,463.55,415.018,619.507,510.447,518.874,494.047,977.91,337.234,844.457,517.982,517.572,519.24,383.595,1157.66,379.505,579.598,690.638,19.4091,613.749,1205.1,743.643,379.29,814.099,48,1198.12,503.486,490.832,183.885,990.968,494.5,1108.19,568.637
655,308.047,474.356,1013.65,498.637,86.3647,427.609,148.537,490.322,423.572,790.428,409.723,412.817,1026.27,538.068,501.903,1026.72,814.723,458.133,396.543,643.464,457.354,580.386,491.514,880.881,311.421,800.263,373.205,585.644,522.988,388.028,1088.68,369.121,694.29,690.367,493.999,662.611,1176.74,606.017,414.558,835.641,34,1192.52,512.284,380.007,206.086,1095.31,505.169,1094.5,559.955
656,971.269,684.741,998.205,508.673,93.6061,435.773,150.773,524.779,392.176,809.241,399.608,382.191,1016.36,542.779,502.342,1014.03,671.968,497.428,373.478,604.291,528.582,474.367,479.68,872.406,263.838,745.694,340.147,562.615,570.733,392.229,1147.97,401.739,593.412,693.296,606.352,625.609,1180,465.908,396.527,803.245,35,1310.87,518.234,485.723,184.672,1077.34,521.335,1091.14,639.674
657,938.444,681.304,1018.94,513.486,87.7302,410.435,132.829,502.617,290.996,799.234,325.176,351.378,812.914,493.983,516.737,1031.95,709.464,460.191,316.414,561.68,503.763,547.617,498.637,964.658,292.306,781.068,299.543,576.061,518.206,365.031,1183.08,958.402,699.399,699.24,17.4109,628.515,1154.1,763.951,411.885,839.5,30,1276.77,543.493,492.137,212.954,1093.73,523.241,1089.59,619.27
658,767.397,663.638,1124.74,467.421,70.6883,389.755,153.399,522.837,153.371,786.802,399.932,379.054,876.519,559.983,467.421,1138.62,713.219,487.745,384.104,575.313,447.272,565.044,505.507,953.888,292.874,720.838,217.86,551.205,524.102,396.654,1111.37,820.481,696.869,711.988,18.3683,630.925,1126.87,737.747,401.007,828.598,33,1318.1,536.248,442.617,193.641,1214.9,474.356,1107.11,588.903
659,769.76,695.484,989.371,508.745,99.0468,506.536,150.24,508.792,705.423,996.423,400.097,354.493,1100.79,427.656,511.853,1001.8,713.313,474.68,379.248,542.133,444.367,538.426,510.234,973.414,322.773,756.104,131.716,533.133,527.468,374.755,1194.14,254.277,665.206,684.16,28.2755,641.622,1187.19,756.471,400.784,832.275,31,1416.03,488.227,491.155,255.442,1075.66,548.5,1080.78,579.123
660,1007.45,594.049,1001.76,536.183,94.6724,460.123,142.68,562.935,691.696,984.328,385.924,359.155,1013.92,500.325,539.263,1020.23,700.457,484.888,379.91,569.658,462.725,540.821,467.421,1090.07,315.04,723.45,609.168,698.492,533.038,393.423,1183.61,209.588,699.385,706.608,11.1772,512.951,1019.87,864.821,408.885,802.577,53,1241.93,551.579,421.187,225.741,1101.67,529.665,1044.98,578.428
661,931.481,615.741,1024.66,520.04,93.6538,439.585,140.436,518.206,473.603,986.397,397.227,362.414,1045.43,452.054,520.04,1037.49,762.155,473.838,382.55,553.205,466.107,576.224,502.529,952.076,366.773,1360.57,587.802,707.277,521.118,379.044,1156.56,169.099,624.901,714.654,32.628,523.387,1116.02,815.182,406.943,813.821,53,1303.81,539.291,381.033,215.731,1088.49,554.5,1045.09,621.051
662,973.187,630.527,1002.82,547.91,75.813,490.879,156.733,509.779,408.423,925.426,436.572,1028.2,1049.6,445.012,551.205,1022.59,822.953,486.917,436.572,1207.68,466.314,586.33,530.025,977.126,317.327,631.939,332.914,688.466,534.725,375.383,1218.33,395.595,610.37,695.253,30.9971,500.651,1153.23,755.333,396.789,806.985,,1332.31,561.09,340.633,185.118,1029.98,516.104,936.724,615.173
663,959.261,572.301,945.061,506.306,69.7653,374.182,142.521,531.097,723.367,959.301,408.112,992.061,1030.9,424.935,512.838,961.392,783.428,509.227,406.766,433.896,447.025,568.115,520.04,986.155,321.968,567.96,334.513,621.574,525.654,386.731,1161.74,355.983,621.073,708.328,18.1122,567.279,1226.75,759.63,408.773,832.163,19,1274.95,525.903,384.908,207.519,979.45,494.5,590.5,576.218
664,966.98,556.76,906.428,488.658,106.052,407.023,168.192,529.346,663.55,912.527,425.932,203.91,1048.62,394.139,488.658,918.112,719.522,478.291,392.558,388.277,486.176,577.816,538.025,950.097,314.133,513.558,621.908,675.216,523.386,381.208,996.94,341.086,619.863,702.16,15.9471,507.841,1096.73,737.588,399.431,827.428,6,1183.91,514.946,373.426,225.765,1077.34,499.342,1082.61,543.563
665,949.418,579.598,1004.54,493.011,103.879,398.126,141.113,506.476,709.728,940.728,415.018,182.924,1058.32,560.094,499.342,1020.36,710.291,476.55,413.155,325.097,458.214,549.24,499.773,883.004,293.637,415.011,576.988,685.816,519.24,382.402,1070.91,130.8,611.93,706.816,11.2495,523.904,1205.25,755.93,393.924,817.259,7,1295.76,508.838,382.489,202.418,1010.67,485.543,1116.72,559.71
666,967.418,689.962,927.277,482.565,93.431,459.527,150.407,538.354,733.426,867.94,425.932,162.191,1027.5,420.272,482.565,942.169,682.709,464.86,395.392,236.939,482.038,533.038,485.737,871.378,307.306,175.025,607.744,630.527,526.434,390.789,991.267,359.118,604.33,708.885,9.58534,481.053,1123.39,869.802,403.586,803.644,9,1219.16,503.414,398.556,208.545,1002.4,488.464,1069.03,495.173
667,967.099,581.333,918.198,476.435,82.2347,438.67,168.885,521.962,731.293,920.277,417.651,93.8453,1048.1,538.052,476.435,936.241,739.291,501.903,390.831,140.996,459.574,543.081,486.68,966.55,437.229,911.683,622.561,613.362,529.45,388.115,1030.73,340.768,615.129,697.84,13.2199,558.853,1102.14,832.553,387.208,821.373,8,1203.88,512.522,358.45,232.609,993.083,494.5,1076.68,641.517
668,987.049,681.956,916.766,488.629,72.5424,313.044,145.919,530.739,694.951,898.76,538.068,462.495,1048.94,560.381,488.629,928.507,744.968,511.838,538.068,673.338,444.328,552.869,473.629,891.536,430.227,873.511,599.468,596.707,525.057,397.983,1108.43,390.129,595.076,705.861,14.5056,527.144,1200.68,803.011,442.097,883.514,10,1180.94,494.5,464.007,194.914,1125.69,1107.14,1098.31,526.231
669,959.373,679.808,1039.27,1110.46,57.7016,301.967,145.012,526.434,703.354,1023.29,529.792,440.619,1038.65,516.813,1103.81,1054.23,739.284,516.737,534.121,639.749,453.192,518.269,473.428,876.097,431.914,643.259,569.874,622.728,513.572,393.917,947.261,306.288,682.346,708.654,6.59091,556.281,1166.78,796.139,447.749,939.009,2,1327.33,1058.11,374.118,214.975,1056.8,1014.32,1076.49,551.288
670,952.092,652.84,977.306,1007.96,81.8448,389.898,164.19,533.627,717.455,859.163,535.362,196.362,1049.8,545.14,1001.6,993.205,875.076,460.486,539.5,382.569,451.06,541.768,485.694,878.608,424.481,712.275,603.789,689.962,522.837,376.418,968.229,366.264,616.887,725.627,0.974954,546.802,1123.25,774.479,400.672,871.593,13,1250.77,957.083,375.566,216.057,1091.14,350.764,1088.05,505.198
671,972.68,691.673,1014.48,342.779,93.1923,388.123,154.259,525.678,729.765,943.601,457.33,264.71,1081.34,466.004,352.362,1030.45,753.169,462.126,486.073,437.166,465.129,551.611,1123.76,996.065,370.84,954.694,612.765,593.412,604.55,419.478,1078.55,339.519,622.028,708.98,24.6967,560.261,1198.7,800.412,389.675,854.015,15,1294.77,370.011,363.359,193.123,1085.62,324.104,1097.05,561.535
672,1003.93,608.603,1005.41,314.478,89.2056,365.627,154.481,520.999,737.58,1003.97,525.057,496.099,1049.68,464.428,320.896,1018.24,792.378,523.867,508.824,727.426,459.129,537.224,1039.76,939.147,459.105,890.261,620.747,725.564,581.874,419.341,1000.64,304.513,602.802,695.484,4.76531,544.927,1176.34,772.235,417.988,964.354,14,1294.18,375.442,381.033,175.203,1083.95,286.766,1091.17,548.517
